PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,RD_NO_x,VEHICLE_ID,CRASH_DATE_x,CITY,STATE,ZIPCODE,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,INJURY_CLASSIFICATION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,BAC_RESULT,CRASH_YEAR_x,RD_NO_y,CRASH_DATE_y,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,CRASH_YEAR_y,TIME
O1233969,DRIVER,dfd3aa1450286a9c6ebc9c7e6a7b8cdd8c2d700e82beabbf11acf9ed7fbbe28c6bdc6350129c78db0fccac8ba2e98a99a0ffa36283cc4385c6a6983b553d182b,JE456317,1171093.0,11/24/2021 10:40:00 PM,CHICAGO,IL,60640,M,49.0,SAFETY BELT USED,"DEPLOYED, SIDE",NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE456317,11/24/2021 10:40:00 PM,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/24/2021 11:54:00 PM,DISREGARDING STOP SIGN,NOT APPLICABLE,4800,S,KILPATRICK AVE,815.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22,4,11,41.805735129,-87.740806974,POINT (-87.740806974346 41.80573512915),2021,1360
O1045070,DRIVER,8e153535931ae789f9e610215ce1f37de0ac864c254d90f03bed12dca65b4da810de2ea1b4dcef4eca2bb790505ef9948c675c1eebf8393a0498d733c151e4c7,JE145280,990770.0,02/18/2021 06:58:00 PM,CHICAGO,IL,60609,F,0.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST REFUSED,2021,JE145280,02/18/2021 06:58:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",02/18/2021 08:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,800,W,47TH ST,925.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,5,2,41.808976991,-87.64565668899999,POINT (-87.645656688873 41.808976990618),2021,1138
O1235291,DRIVER,634e3e152afbb6428e0064c1bf620e2e7f355bbdaf8ac268cbb0f1b7f4bca9eaac58b6908c34c3b7d849fbf860e7162b56b0b8bbc910b9c503a9b084512a0772,JE458565,1172377.0,11/20/2021 04:30:00 PM,CHICAGO,IL,60651,F,52.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE458565,11/20/2021 04:30:00 PM,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",11/27/2021 05:00:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,3400,W,NORTH AVE,1422.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,7,11,41.910162846999995,-87.711953868,POINT (-87.711953867691 41.910162846803),2021,990
O1105448,DRIVER,2966769696f8fdaafe2cab5a392c2e23a79e0c2a2c38cb686eedc1cc69b263491584e494e665230187e7dee41292691ec21f72a40b74c8508baed30c261d7240,JE246314,1048629.0,05/28/2021 10:02:00 PM,FRANKLIN PARK,IL,60131,M,43.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE246314,05/28/2021 10:02:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",05/28/2021 10:03:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,3635,W,MONTROSE AVE,1723.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22,6,5,41.960940898000004,-87.719474186,POINT (-87.719474185581 41.960940897764),2021,1322
O1153017,DRIVER,bbbab682dae05d3ff1d977f53e4fd5cea571629daf6b08995b2808f083b9d84b6292fcc38c4f191a287c37e396f2be63ec4a73d7ef30e747381e4be528667792,JE322773,1093723.0,08/01/2021 11:55:00 PM,CHICAGO,IL,60616,M,28.0,USAGE UNKNOWN,"DEPLOYED, COMBINATION",NONE,NONINCAPACITATING INJURY,OTHER,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE322773,08/01/2021 11:55:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,FIXED OBJECT,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,"OVER $1,500",08/01/2021 11:58:00 PM,"EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST","EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",499,E,31ST ST,211.0,1,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,23,1,8,41.838361316,-87.613599479,POINT (-87.613599479131 41.838361316437),2021,1435
O1170849,DRIVER,5fb9a120fb7549d9e852f6419a629f0c0b7b75739961be44223a3193d201ee8853f6a5d791b9aad9ae90848fd8de0fc7e3d2639a63e1661d359f18e2cf52111b,JE352244,1110740.0,08/27/2021 04:56:00 PM,CHICAGO,IL,60653,M,39.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE352244,08/27/2021 04:56:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",08/27/2021 06:12:00 PM,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,11700,S,MAPLEWOOD AVE,2212.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,6,8,41.680816569,-87.68463523700001,POINT (-87.684635236606 41.68081656925),2021,1016
O1128650,DRIVER,62e2d9d93dcbb556f04c668d04034b5bab2a78ad7e8cd36d188b2fb171a756744f87399a0745786a62835807eea08c16b9afb7a22573752d7b818c101f9ccce9,JE283046,1070606.0,06/28/2021 09:38:00 PM,WORTH,IL,60482,M,34.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE283046,06/28/2021 09:38:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",06/28/2021 10:01:00 PM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,200,W,GARFIELD BLVD,225.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,2,6,41.794670385,-87.630547476,POINT (-87.630547476056 41.794670384689),2021,1298
O1157243,DRIVER,2595e51a84c2992c1d9a3a9703bdbee490399168ef87f3975d0131f515bf06f70d1c857f65343f5339ed04bafe274e524065718c9bb0e12217dc5e7b7d38672a,JE329993,1097770.0,08/08/2021 12:12:00 AM,CHICAGO,IL,60609,M,57.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE329993,08/08/2021 12:12:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",08/08/2021 12:46:00 AM,DISREGARDING OTHER TRAFFIC SIGNS,DISREGARDING TRAFFIC SIGNALS,99,W,LOWER WACKER DR,111.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,8,41.886680063,-87.630958945,POINT (-87.630958944637 41.886680062744),2021,12
O1157405,DRIVER,2ece9574f14fd45cca42a9b078c04dafa586a5643c14c181ba69f5d083303d44a6069320863a43da6eee7bb36cc2ee1368ad47ca80ecc93abbf74835f0ce1db9,JE330346,1097897.0,08/08/2021 10:30:00 AM,CHICAGO,IL,60629,M,56.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,UNKNOWN,TEST NOT OFFERED,2021,JE330346,08/08/2021 10:30:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",08/08/2021 10:40:00 AM,DRIVING ON WRONG SIDE/WRONG WAY,FAILING TO YIELD RIGHT-OF-WAY,5900,S,RICHMOND ST,824.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,1,8,41.786253555,-87.697397842,POINT (-87.697397842071 41.786253555019),2021,630
O1154477,DRIVER,d1a3644d3c6d977d57745c033e6b919a2fbcf37f8da9c1752a664ae2984e4c8f0d857c9acbb7df216e843c88d74cfa687aedf129a80b91ffcf07818389bcbbcc,JE324634,1095098.0,08/03/2021 01:15:00 PM,CHICAGO,IL,60615,F,31.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE324634,08/03/2021 01:15:00 PM,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",08/03/2021 02:13:00 PM,DISREGARDING STOP SIGN,DISREGARDING STOP SIGN,999,E,49TH ST,222.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13,3,8,41.805837120999996,-87.601737014,POINT (-87.601737014171 41.805837120819),2021,795
O1052442,DRIVER,00078b64c243e2ca793000e7e056b6d4f7bb69d84bbedf41d1baa5abfeb0520bb8c72dbdd25cef0c894baea0f25fbf044cde7a683eca8a7e37affd913a0acf4d,JE157194,997902.0,03/02/2021 05:00:00 PM,CHICAGO,IL,60629,F,58.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE157194,03/02/2021 05:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",03/02/2021 05:17:00 PM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,2626,W,59TH ST,824.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,3,3,41.786577938,-87.689879676,POINT (-87.689879676198 41.786577937766),2021,1020
O1207578,DRIVER,ab912a434b3517105553b345afe4bb8a5bf522a4917118d33ec0eb817344b718d5e46ee3bab43e0aa0a1773dd6d9e5c1fbb188caaafb8b61bc1fe8ceeb1a8984,JE413483,1146634.0,10/17/2021 11:02:00 PM,CHICAGO,IL,60619,F,36.0,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE413483,10/17/2021 11:02:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,UNKNOWN,TURNING,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",10/18/2021 09:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8302,S,STONY ISLAND AVE,412.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23,1,10,41.744088649,-87.58594417100001,POINT (-87.585944170824 41.744088649264),2021,1382
O1102169,DRIVER,b1274d02d60721867aea4f74f4c813b953fca7c32a2202e54dbebd83e6e82f73e9938638c97858ee905c906175e6adb6841b2b7fd4ab37f4a61b005498acca42,JE241370,1045465.0,05/23/2021 04:30:00 PM,CHICAGO,IL,60643,M,50.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE241370,05/23/2021 04:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",05/24/2021 05:20:00 PM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,1641,W,115TH ST,2234.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,1,5,41.684678933,-87.663371037,POINT (-87.663371036786 41.684678933166),2021,990
O1098167,DRIVER,2d79f92560f9f0cf9fbabe2943ad8ce5aff624e1fdc2df2ce6ac6b154124c23d476a951cfda46ce7692401f72c0f9e22345c92bf2f10434dce6a56fee3697b54,JE234675,1041645.0,05/18/2021 09:16:00 PM,CHICAGO,IL,60629,F,35.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE234675,05/18/2021 09:16:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",05/18/2021 09:18:00 PM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),IMPROPER OVERTAKING/PASSING,3900,W,63RD ST,823.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,3,5,41.778803528000005,-87.720432985,POINT (-87.720432984625 41.778803528412),2021,1276
O1145585,DRIVER,781d7770940270371a984510f215b54d52988b69078622a49072f95bb657e5b1c9f59504350fb13b7e4d505668cf39689a9135c41596b6a349298f68b100e51b,JE311036,1086639.0,07/23/2021 07:37:00 AM,CHICAGO,IL,60601,M,61.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE311036,07/23/2021 07:37:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,$500 OR LESS,07/23/2021 08:05:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,140,W,NORTH AVE,1814.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,6,7,41.911272006,-87.63322898700001,POINT (-87.633228987264 41.911272005962),2021,457
O1095399,DRIVER,4296460e8af7dc3fb599080bdcf800b3c393efb969d1ed70c1e5a7aa19d74735a47c4a83440a625e294a1949c123c1429bff712c2cbaad7b62ecc397c109b1f1,JE230028,1038982.0,05/14/2021 03:15:00 PM,CHICAGO,IL,60619,F,53.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE230028,05/14/2021 03:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"$501 - $1,500",05/14/2021 03:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,164,W,GARFIELD BLVD,225.0,3,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,4.0,0.0,15,6,5,41.794687506,-87.630365304,POINT (-87.630365303691 41.794687505734),2021,915
O1234152,DRIVER,6570062e997f80b23ca25d855a7b4f3660890fbb56ae1f1db0a0c698fb97420cd28802e4500a7614e077b05bd11e933617b334267f6060b87e10ddaed6ead83e,JE456599,1171273.0,11/25/2021 10:22:00 AM,CHICAGO,IL,60647,F,26.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE456599,11/25/2021 10:22:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/25/2021 10:22:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5500,S,CICERO AVE,813.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10,5,11,41.792910883000005,-87.74207734299999,POINT (-87.742077342959 41.792910883497),2021,622
O1176992,DRIVER,a0959e7453cb946c75b2d8e2add862f13415cf69a05f4da9c33be548c43ec9f2e714c118213ddfb1fe3f7f3612d86ddc32877f4a9c15937de2e7ee4281ce05a7,JE362126,1116561.0,09/05/2021 04:08:00 AM,CHICAGO,IL,60644,F,18.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NONINCAPACITATING INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE362126,09/05/2021 04:08:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",09/05/2021 04:08:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1600,N,CICERO AVE,2533.0,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,1,9,41.909672002,-87.746261304,POINT (-87.74626130363 41.90967200151),2021,248
O1116294,DRIVER,5ac78635a8fb5533956c3368ea1d6abe77cf34b39e5bf40804832263a5a5353a0bf3b24fe8a56184c8e220476b0d34c12bcfea2fcf7222a977d6802e3cdb5cf3,JE263322,1058860.0,06/12/2021 12:45:00 PM,CHICAGO,IL,60639,M,39.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE263322,06/12/2021 12:45:00 PM,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",06/12/2021 01:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5126,W,DEMING PL,2521.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,7,6,41.927000475999996,-87.75490588,POINT (-87.754905879606 41.927000475941),2021,765
O1089465,DRIVER,d1abe66e6cf72be148540ee63740fb1a68b3f2665c712897a8203c22c4b558d27958ced4928a770c17ae65e4d86cefde944427cae3770ddca4c4802979738d10,JE220824,1033325.0,05/05/2021 04:45:00 PM,CHICAGO,IL,60637,M,51.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE220824,05/05/2021 04:45:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,N,Y,"OVER $1,500",05/05/2021 06:18:00 PM,DISREGARDING STOP SIGN,DISREGARDING STOP SIGN,9300,S,CREGIER AVE,413.0,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,1.0,0.0,16,4,5,41.725956208,-87.580462218,POINT (-87.580462217799 41.725956207928),2021,1005
O1151150,DRIVER,189fa5621b1c9a6f95fcfca522226a9d8fc4920afa51214af773bddf3608ebd9aaf114ce0d6dd6ac4e50a9f1ab0de8910ab0e3e47f02e44e5010634aa007bc38,JE319995,1091945.0,07/30/2021 02:53:00 PM,CHICAGO,IL,60623,F,31.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,INCAPACITATING INJURY,UNKNOWN,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE319995,07/30/2021 02:53:00 PM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,WORN SURFACE,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",07/30/2021 03:37:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2200,S,RIDGEWAY AVE,1013.0,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14,6,7,41.851543763,-87.71879676200001,POINT (-87.718796762371 41.851543763146),2021,893
O1187222,DRIVER,65048f827fb22b26bbb02565c082e43202f9881a3d8c07dc735ae007359739da9d445e887bf8fd23714a594f998c255673a28a76bde9b5e5df0c3905d80ad00c,JE379191,1126357.0,09/19/2021 04:19:00 AM,CHICAGO,IL,60632,F,47.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE379191,09/19/2021 04:19:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",09/19/2021 04:19:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,2000,W,47TH ST,924.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4,1,9,41.808618521999996,-87.674818014,POINT (-87.674818013595 41.808618522329),2021,259
O1092534,DRIVER,64193107a24cd96c12b5f3b59d35734d472284e08fab324233fc289b0c61498af20f9b37f063ca93bca1801af34ecbeae83a276b187c4c365c970ff94ae4b60f,JE225403,1036257.0,05/10/2021 10:06:00 AM,BERWYN,IL,60402,F,20.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE225403,05/10/2021 10:06:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,N,Y,"$501 - $1,500",05/10/2021 10:20:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5722,W,65TH ST,812.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,2,5,41.774446183,-87.764987492,POINT (-87.764987492227 41.774446182838),2021,606
O1236323,DRIVER,8c278676b69fdbf2031623f15cb5d52e975132cc77618418ace218b0db0242a1b75958349539b69848425a33d2eb1372fbaa1b9491a7197a14aa8f3d974d5f52,JE460447,1173373.0,11/29/2021 03:43:00 PM,BURBANK,IL,60459,M,24.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE460447,11/29/2021 03:43:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"$501 - $1,500",11/29/2021 03:48:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6501,S,CICERO AVE,833.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,2,11,41.774694542,-87.742013301,POINT (-87.742013300808 41.774694541589),2021,943
